type_file_name,type_name,type_parents,type_inherited_parents,type_unknown_parents,type_inherited_function_signatures,function_name,function_stereotype,function_line_number,function_signature,function_unit_language,function_parameters_list,function_return_type,function_specifiers,function_external_calls,function_internal_calls,function_attributes,function_field_used,function_fields_modified,function_calls_on_fields
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.Designer.cs","TaskThumbnailView","UserControl","N/A","True","N/A","InitializeComponent","command collaborator","29","InitializeComponent()","C#","()","private void","private","System.Drawing.Color.FromArgb(,,)","this.SuspendLayout() this.Controls.Add() this.ResumeLayout()","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","TaskThumbnailView","constructor","158","N/A","C#","()","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","ScrollToControl","collaborator incidental","167","ScrollToControl()","C#","(Control activeControl)","protected override Point","override protected","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","UpdateTheme","set collaborator","172","UpdateTheme()","C#","()","public void","public","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","CreatePanel","property non-void-command factory collaborator","182","CreatePanel()","C#","(WorkerTask task)","private TaskThumbnailPanel","private","N/A","Panel_MouseDown(,)","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","AddPanel","property non-void-command collaborator","196","AddPanel()","C#","(WorkerTask task)","public TaskThumbnailPanel","public","N/A","CreatePanel() UpdateScrollBar()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","RemovePanel","command collaborator","206","RemovePanel()","C#","(WorkerTask task)","public void","public","N/A","FindPanel() UpdateScrollBar()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","FindPanel","property set collaborator","220","FindPanel()","C#","(WorkerTask task)","public TaskThumbnailPanel","public","N/A","N/A","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","UpdateAllThumbnails","controller","225","UpdateAllThumbnails()","C#","(bool forceUpdate = false)","public void","public","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","UnselectAllPanels","command collaborator","236","UnselectAllPanels()","C#","(TaskThumbnailPanel ignorePanel = null)","public void","public","N/A","OnSelectedPanelChanged()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","OnContextMenuRequested","collaborator incidental","251","OnContextMenuRequested(,)","C#","(object sender, MouseEventArgs e)","protected void","protected","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","OnSelectedPanelChanged","unclassified","256","OnSelectedPanelChanged()","C#","()","protected void","protected","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","Panel_MouseEnter","set collaborator","261","Panel_MouseEnter(,)","C#","(object sender, EventArgs e)","private void","private","NativeMethods.GetForegroundWindow()","N/A","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","Panel_MouseDown","command collaborator","270","Panel_MouseDown(,)","C#","(object sender, MouseEventArgs e)","private void","private","N/A","Panel_MouseDown(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","Panel_MouseDown","void-accessor command collaborator","275","Panel_MouseDown(,)","C#","(MouseEventArgs e, TaskThumbnailPanel panel)","private void","private","N/A","UnselectAllPanels() UnselectAllPanels() UnselectAllPanels() OnSelectedPanelChanged()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","Panel_MouseUp","command collaborator","330","Panel_MouseUp(,)","C#","(object sender, MouseEventArgs e)","private void","private","N/A","OnContextMenuRequested(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","Panel_ImagePreviewRequested","command collaborator","338","Panel_ImagePreviewRequested()","C#","(TaskThumbnailPanel panel)","private void","private","ImageViewer.ShowImage(,)","N/A","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","ProcessCmdKey","predicate non-void-command collaborator","345","ProcessCmdKey(,)","C#","(ref Message msg, Keys keyData)","protected override bool","override protected","OnKeyDown()","base.ProcessCmdKey(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","OnMouseWheel","command collaborator","352","OnMouseWheel()","C#","(MouseEventArgs e)","protected override void","override protected","Math.Sign() Math.Max(,) Math.Min(,)","ScrollContent() base.OnMouseWheel()","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","ScrollContent","command collaborator","369","ScrollContent()","C#","()","private void","private","N/A","N/A","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","UpdateScrollBar","command collaborator","378","UpdateScrollBar()","C#","()","private void","private","Math.Min(,)","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","TaskThumbnailView_VisibleChanged","command collaborator","400","TaskThumbnailView_VisibleChanged(,)","C#","(object sender, EventArgs e)","private void","private","N/A","UpdateScrollBar()","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","TaskThumbnailView_SizeChanged","command collaborator","408","TaskThumbnailView_SizeChanged(,)","C#","(object sender, EventArgs e)","private void","private","N/A","UpdateScrollBar()","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","pMain_Resize","command collaborator","413","pMain_Resize(,)","C#","(object sender, EventArgs e)","private void","private","N/A","UpdateScrollBar()","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","flpMain_SizeChanged","command collaborator","422","flpMain_SizeChanged(,)","C#","(object sender, EventArgs e)","private void","private","N/A","UpdateScrollBar()","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","sbMain_ValueChanged","command collaborator","427","sbMain_ValueChanged(,)","C#","(object sender, EventArgs e)","private void","private","N/A","ScrollContent()","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","get","get property collaborator","47","get","C#","N/A","public TaskThumbnailPanel","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","get","get","62","get","C#","N/A","public bool","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","set","set collaborator","66","set","C#","N/A","public bool","N/A","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","get","get collaborator","84","get","C#","N/A","public ThumbnailTitleLocation","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","set","set collaborator","88","set","C#","N/A","public ThumbnailTitleLocation","N/A","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","get","get collaborator","106","get","C#","N/A","public Size","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","set","non-void-command collaborator","110","set","C#","N/A","public Size","N/A","N/A","UpdateAllThumbnails()","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","get","get collaborator","130","get","C#","N/A","public ThumbnailViewClickAction","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","set","set collaborator","134","set","C#","N/A","public ThumbnailViewClickAction","N/A","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/TaskThumbnailView.cs","TaskThumbnailView","UserControl","N/A","True","N/A","get","property controller","150","get","C#","N/A","protected override CreateParams","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.Designer.cs","NewsListControl","UserControl","N/A","True","N/A","Dispose","command collaborator","14","Dispose()","C#","(bool disposing)","protected override void","override protected","N/A","base.Dispose()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.Designer.cs","NewsListControl","UserControl","N/A","True","N/A","InitializeComponent","command collaborator","29","InitializeComponent()","C#","()","private void","private","N/A","this.SuspendLayout() this.Controls.Add() this.ResumeLayout()","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","NewsListControl","constructor","41","N/A","C#","()","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","UpdateTheme","command collaborator","48","UpdateTheme()","C#","()","public void","public","ColorHelpers.LighterColor(,)","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","Start","non-void-command collaborator","63","Start()","C#","()","public async Task","async public","SuspendLayout() ResumeLayout()","AddNewsItem() UpdateUnreadStatus() OnNewsLoaded()","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","OnNewsLoaded","unclassified","90","OnNewsLoaded()","C#","()","protected void","protected","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","MarkRead","command collaborator","95","MarkRead()","C#","()","public void","public","DateTime.Now.AddMonths()","UpdateUnreadStatus()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","AddNewsItem","command collaborator","112","AddNewsItem()","C#","(NewsItem item)","public void","public","URLHelpers.IsValidURL()","N/A","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","UpdateUnreadStatus","set collaborator","146","UpdateUnreadStatus()","C#","()","private void","private","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","dgvNews_CellMouseEnter","command collaborator","161","dgvNews_CellMouseEnter(,)","C#","(object sender, DataGridViewCellEventArgs e)","private void","private","string.IsNullOrEmpty()","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","dgvNews_CellMouseLeave","command collaborator","174","dgvNews_CellMouseLeave(,)","C#","(object sender, DataGridViewCellEventArgs e)","private void","private","string.IsNullOrEmpty()","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/NewsListControl.cs","NewsListControl","UserControl","N/A","True","N/A","dgvNews_CellMouseClick","wrapper","188","dgvNews_CellMouseClick(,)","C#","(object sender, DataGridViewCellMouseEventArgs e)","private void","private","URLHelpers.IsValidURL() URLHelpers.OpenURL()","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.Designer.cs","BeforeUploadControl","UserControl","N/A","True","N/A","Dispose","command collaborator","14","Dispose()","C#","(bool disposing)","protected override void","override protected","N/A","base.Dispose()","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.Designer.cs","BeforeUploadControl","UserControl","N/A","True","N/A","InitializeComponent","command collaborator","29","InitializeComponent()","C#","()","private void","private","N/A","this.SuspendLayout() this.Controls.Add() this.ResumeLayout()","N/A","True","True","False"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","BeforeUploadControl","constructor","40","N/A","C#","()","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","Init","command collaborator","45","Init()","C#","(TaskInfo info)","public void","public","Helpers.GetEnums() Helpers.GetEnums() Helpers.GetEnums() Helpers.GetEnums()","InitCapture() GetCustomUploaderName(,) AddDestination(,,,) GetCustomUploaderName(,) AddDestination(,,,) GetCustomUploaderName(,) AddDestination(,,,) GetCustomUploaderName(,) AddDestination(,,,) OnInitCompleted()","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","InitCapture","command collaborator","134","InitCapture()","C#","(TaskSettings taskSettings)","public void","public","Helpers.GetEnums() Helpers.GetEnums()","GetCustomUploaderName(,) AddDestination(,,,) GetCustomUploaderName(,) AddDestination(,,,)","N/A","True","True","True"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","OnInitCompleted","set collaborator","176","OnInitCompleted()","C#","()","private void","private","InitCompleted()","N/A","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","AddDestination","command collaborator","190","AddDestination(,,,)","C#","(int index, EDataType dataType, TaskSettings taskSettings, string overrideText = null)","private void","private","Enum.ToObject(,) UploadersConfigValidator.Validate(,) string.IsNullOrEmpty() string.Format(,,)","SetDestinations(,,,)","N/A","True","False","True"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","SetDestinations","controller incidental","207","SetDestinations(,,,)","C#","(bool isActive, EDataType dataType, object destination, TaskSettings taskSettings)","private void","private","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/Controls/BeforeUploadControl.cs","BeforeUploadControl","UserControl","N/A","True","N/A","GetCustomUploaderName","controller stateless","252","GetCustomUploaderName(,)","C#","(int index, TaskSettings taskSettings)","private string","private","Program.UploadersConfig.CustomUploadersList.ReturnIfValidIndex()","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureMonitor.cs","CaptureMonitor","CaptureBase","N/A","False","AfterCapture(,) Capture() Capture(,) CaptureInternal(,) CreateMetadata() CreateMetadata(,) Execute()","CaptureMonitor","constructor","34","N/A","C#","(Rectangle monitorRectangle)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureMonitor.cs","CaptureMonitor","CaptureBase","N/A","False","AfterCapture(,) Capture() Capture(,) CaptureInternal(,) CreateMetadata() CreateMetadata(,) Execute()","Execute","property non-void-command collaborator","39","Execute()","C#","(TaskSettings taskSettings)","protected override TaskMetadata","override protected","TaskHelpers.GetScreenshot()","CreateMetadata()","N/A","True","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureCustomRegion.cs","CaptureCustomRegion","CaptureBase","N/A","False","AfterCapture(,) Capture() Capture(,) CaptureInternal(,) CreateMetadata() CreateMetadata(,) Execute()","Execute","property non-void-command collaborator","32","Execute()","C#","(TaskSettings taskSettings)","protected override TaskMetadata","override protected","TaskHelpers.GetScreenshot()","CreateMetadata()","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","Capture","command","39","Capture()","C#","(bool autoHideForm)","public void","public","N/A","Capture(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","Capture","command collaborator","44","Capture(,)","C#","(TaskSettings taskSettings = null, bool autoHideForm = false)","public void","public","TaskSettings.GetDefaultTaskSettings() NotificationForm.CloseActiveForm() Task.Delay()","CaptureInternal(,) CaptureInternal(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","CaptureInternal","command collaborator","70","CaptureInternal(,)","C#","(TaskSettings taskSettings, bool autoHideForm)","private void","private","CaptureHelpers.IsActiveWindowFullscreen() DesktopIconManager.AreDesktopIconsVisible() DesktopIconManager.SetDesktopIconsVisibility() Program.MainForm.Hide() Thread.Sleep() DebugHelper.WriteException() DesktopIconManager.SetDesktopIconsVisibility() Program.MainForm.ForceActivate()","Execute() AfterCapture(,)","N/A","True","True","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","AfterCapture","void-accessor controller","122","AfterCapture(,)","C#","(TaskMetadata metadata, TaskSettings taskSettings)","private void","private","GetType() GetType() TaskHelpers.PlayNotificationSoundAsync(,) UploadManager.RunImageTask(,)","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","CreateMetadata","property non-void-command collaborator","143","CreateMetadata()","C#","()","protected TaskMetadata","protected","N/A","CreateMetadata(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","CreateMetadata","property non-void-command collaborator","148","CreateMetadata()","C#","(Rectangle insideRect)","protected TaskMetadata","protected","N/A","CreateMetadata(,)","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureBase.cs","CaptureBase","N/A","N/A","False","N/A","CreateMetadata","factory controller stateless","153","CreateMetadata(,)","C#","(Rectangle insideRect, string ignoreProcess)","protected TaskMetadata","protected","NativeMethods.GetForegroundWindow()","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/CaptureHelpers/CaptureActiveMonitor.cs","CaptureActiveMonitor","CaptureBase","N/A","False","AfterCapture(,) Capture() Capture(,) CaptureInternal(,) CreateMetadata() CreateMetadata(,) Execute()","Execute","property non-void-command collaborator","33","Execute()","C#","(TaskSettings taskSettings)","protected override TaskMetadata","override protected","CaptureHelpers.GetActiveScreenWorkingArea() TaskHelpers.GetScreenshot()","CreateMetadata()","N/A","False","False","False"
"ShareX-18.0.1/ShareX/ApplicationConfig.cs","ApplicationConfig","SettingsBase","N/A","False","IsUpgradeFrom() OnSettingsSaveFailed() OnSettingsSaved(,) Save() SaveAsync() SaveInternal() SaveToMemoryStream() SaveToStream(,,)","ApplicationConfig","constructor","51","N/A","C#","()","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX/ApplicationConfig.cs","ApplicationConfig","SettingsBase","N/A","False","IsUpgradeFrom() OnSettingsSaveFailed() OnSettingsSaved(,) Save() SaveAsync() SaveInternal() SaveToMemoryStream() SaveToStream(,,)","get","get","210","get","C#","N/A","public int","N/A","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX/ApplicationConfig.cs","ApplicationConfig","SettingsBase","N/A","False","IsUpgradeFrom() OnSettingsSaveFailed() OnSettingsSaved(,) Save() SaveAsync() SaveInternal() SaveToMemoryStream() SaveToStream(,,)","set","set","214","set","C#","N/A","public int","N/A","Math.Max(,)","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","UploaderFilter","constructor","39","N/A","C#","()","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","UploaderFilter","constructor","43","N/A","C#","(string uploader, params string[] extensions)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","IsValidFilter","predicate set","49","IsValidFilter()","C#","(string fileName)","public bool","public","FileHelpers.GetFileNameExtension() string.IsNullOrEmpty() x.TrimStart()","N/A","N/A","True","False","True"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","GetUploaderService","property wrapper","56","GetUploaderService()","C#","()","public IGenericUploaderService","public","UploaderFactory.AllGenericUploaderServices.FirstOrDefault() x.ServiceIdentifier.Equals(,)","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","SetExtensions","set","61","SetExtensions()","C#","(string extensions)","public void","public","string.IsNullOrEmpty() x.Trim() string.IsNullOrEmpty()","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","GetExtensions","property wrapper","73","GetExtensions()","C#","()","public string","public","string.Join(,,)","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploaderFilter.cs","UploaderFilter","N/A","N/A","False","N/A","ToString","get","78","ToString()","C#","()","public override string","override public","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","UploadResult","constructor","66","N/A","C#","()","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","UploadResult","constructor","72","N/A","C#","(string source, string url = null)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","ForceHTTPS","command","78","ForceHTTPS()","C#","()","public void","public","URLHelpers.ForcePrefix() URLHelpers.ForcePrefix() URLHelpers.ForcePrefix() URLHelpers.ForcePrefix()","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","ToString","get property wrapper","86","ToString()","C#","()","public override string","override public","string.IsNullOrEmpty() string.IsNullOrEmpty()","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","ErrorsToString","property set","101","ErrorsToString()","C#","()","public string","public","N/A","N/A","N/A","True","False","True"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","ToSummaryString","property controller","111","ToSummaryString()","C#","()","public string","public","N/A","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","get","predicate wrapper","42","get","C#","N/A","public bool","N/A","string.IsNullOrEmpty()","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","set","set","46","set","C#","N/A","public bool","N/A","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX.UploadersLib/UploadResult.cs","UploadResult","N/A","N/A","False","N/A","get","predicate wrapper","58","get","C#","N/A","public bool","N/A","string.IsNullOrEmpty()","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/URLShorteners/ZeroWidthURLShortener.cs","ZeroWidthURLShortener","URLShortener","Uploader","False","CreateWebRequest(,,,,,) GetAccessToken(,,) GetAccessTokenEx(,,) GetAuthorizationURL(,,,,) GetResponse(,,,,,,,) OnEarlyURLCopyRequested() OnProgressChanged() ProcessError(,) ProcessWebResponse() ProcessWebResponseText() SendRequest(,,,,) SendRequest(,,,,,,) SendRequestDownload(,,,,,,) SendRequestFile(,,,,,,,,,) SendRequestFileRange(,,,,,,,,) SendRequestMultiPart(,,,,) SendRequestURLEncoded(,,,,) StopUpload() ToErrorString() TransferData(,,,) ShortenURL()","GetAuthHeaders","controller","60","GetAuthHeaders()","C#","()","private NameValueCollection","private","string.IsNullOrEmpty()","N/A","N/A","True","False","False"
"ShareX-18.0.1/ShareX.UploadersLib/URLShorteners/ZeroWidthURLShortener.cs","ZeroWidthURLShortener","URLShortener","Uploader","False","CreateWebRequest(,,,,,) GetAccessToken(,,) GetAccessTokenEx(,,) GetAuthorizationURL(,,,,) GetResponse(,,,,,,,) OnEarlyURLCopyRequested() OnProgressChanged() ProcessError(,) ProcessWebResponse() ProcessWebResponseText() SendRequest(,,,,) SendRequest(,,,,,,) SendRequestDownload(,,,,,,) SendRequestFile(,,,,,,,,,) SendRequestFileRange(,,,,,,,,) SendRequestMultiPart(,,,,) SendRequestURLEncoded(,,,,) StopUpload() ToErrorString() TransferData(,,,) ShortenURL()","ShortenURL","property non-void-command factory collaborator","72","ShortenURL()","C#","(string url)","public override UploadResult","override public","string.IsNullOrEmpty() string.IsNullOrEmpty() JsonConvert.DeserializeObject() string.IsNullOrEmpty() URLHelpers.CombineURL(,)","GetAuthHeaders() SendRequest(,,,,,)","N/A","True","True","False"
"ShareX-18.0.1/ShareX.UploadersLib/URLShorteners/ZeroWidthURLShortener.cs","ZeroWidthURLShortenerService","URLShortenerService","UploaderService IUploaderService","False","GetUploadersConfigTabPage() ToString() CheckConfig() CreateShortener(,) GetUploadersConfigTabPage()","CreateShortener","property non-void-command factory collaborator","43","CreateShortener(,)","C#","(UploadersConfig config, TaskReferenceHelper taskInfo)","public override URLShortener","override public","N/A","N/A","N/A","True","True","False"
"ShareX-18.0.1/ShareX.UploadersLib/URLShorteners/YourlsURLShortener.cs","YourlsURLShortener","URLShortener","Uploader","False","CreateWebRequest(,,,,,) GetAccessToken(,,) GetAccessTokenEx(,,) GetAuthorizationURL(,,,,) GetResponse(,,,,,,,) OnEarlyURLCopyRequested() OnProgressChanged() ProcessError(,) ProcessWebResponse() ProcessWebResponseText() SendRequest(,,,,) SendRequest(,,,,,,) SendRequestDownload(,,,,,,) SendRequestFile(,,,,,,,,,) SendRequestFileRange(,,,,,,,,) SendRequestMultiPart(,,,,) SendRequestURLEncoded(,,,,) StopUpload() ToErrorString() TransferData(,,,) ShortenURL()","ShortenURL","property non-void-command factory collaborator","67","ShortenURL()","C#","(string url)","public override UploadResult","override public","string.IsNullOrEmpty() string.IsNullOrEmpty() string.IsNullOrEmpty() string.IsNullOrEmpty()","SendRequestMultiPart(,)","N/A","True","False","False"
